net,length_um
_09101_,45.28
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.add_inst.a\[3\],45.28
_11887_,45.275
_06220_,45.27
stage8_inst.out7\[31\],45.26
_09231_,45.24
_09247_,45.24
_06203_,45.2
_09320_,45.2
clknet_leaf_142_clk,45.18
_09050_,45.17
_07864_,45.16
_09357_,45.16
stage8_inst.out2\[20\],45.16
_09415_,45.14
_11554_,45.135
_09373_,45.115
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.acc_high\[24\],45.04
_09305_,45
_03315_,44.98
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.multiplicand_low\[1\],44.965
_04167_,44.96
_09187_,44.96
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.acc_high\[19\],44.94
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.add_inst.a\[4\],44.92
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.acc_high\[19\],44.92
_08202_,44.91
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.multiplicand_low\[20\],44.9
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.ab_reg\[39\],44.82
_06145_,44.8
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.ab_reg\[37\],44.8
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.multiplicand_high\[10\],44.8
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.multiplicand_low\[30\],44.795
_02383_,44.78
_09889_,44.78
_03646_,44.775
_09168_,44.74
clknet_leaf_407_clk,44.74
_10307_,44.72
_04116_,44.7
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.ab_reg\[15\],44.7
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.acc_high\[23\],44.7
_03880_,44.68
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.multiplicand_low\[17\],44.68
_09381_,44.675
_03892_,44.66
_12022_,44.66
_11963_,44.65
_09610_,44.62
_05947_,44.6
_03680_,44.58
stage8_inst.out6\[25\],44.58
_02722_,44.56
_06289_,44.54
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.mq_reg\[15\],44.53
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.mq_reg\[21\],44.52
clknet_leaf_276_clk,44.52
_03631_,44.5
_06031_,44.5
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.multiplicand_high\[3\],44.46
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.ab_reg\[59\],44.45
_07785_,44.42
_09244_,44.42
_06333_,44.34
_09290_,44.34
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.add_inst.a\[19\],44.34
stage8_inst.out2\[31\],44.3
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.multiplicand_low\[1\],44.29
_11586_,44.28
clknet_leaf_381_clk,44.28
_08132_,44.26
_09424_,44.26
_11614_,44.26
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.add_inst.a\[15\],44.26
_02761_,44.24
_04062_,44.24
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.add_inst.a\[30\],44.24
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.multiplicand_high\[5\],44.24
_09642_,44.2
stage8_inst.out6\[23\],44.2
_03555_,44.18
_08146_,44.18
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.acc_high\[10\],44.16
_04068_,44.14
_05816_,44.1
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.multiplicand_high\[19\],44.1
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.ab_reg\[23\],44.075
net1194,44.06
_03094_,44.02
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.multiplicand_low\[5\],44.02
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.mq_reg\[55\],44
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.ab_reg\[49\],43.99
_06086_,43.98
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.multiplicand_low\[30\],43.98
_03605_,43.97
clknet_leaf_113_clk,43.92
_02622_,43.9
_10935_,43.9
_06016_,43.88
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.mq_reg\[57\],43.86
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.multiplicand_high\[26\],43.82
_04733_,43.8
stage8_inst.out4\[8\],43.8
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.ab_reg\[36\],43.8
_09217_,43.78
_03359_,43.76
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.multiplicand_low\[16\],43.76
net131,43.74
_03672_,43.72
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.b\[6\],43.72
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.multiplicand_high\[17\],43.715
_03304_,43.7
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.mq_reg\[53\],43.7
_09343_,43.66
stage8_inst.out1\[5\],43.66
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.ab_reg\[25\],43.66
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.multiplicand_high\[16\],43.62
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.ab_reg\[55\],43.56
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.multiplicand_high\[23\],43.56
_03739_,43.5
_10147_,43.485
_07588_,43.48
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.ab_reg\[57\],43.48
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.multiplicand_high\[7\],43.44
clknet_leaf_218_clk,43.44
_03658_,43.42
_02654_,43.38
_04054_,43.38
_05257_,43.34
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.t_reg\[25\],43.32
stage8_inst.out4\[4\],43.3
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.add_inst.a\[9\],43.3
clknet_leaf_27_clk,43.3
clknet_leaf_228_clk,43.3
_09323_,43.26
_11933_,43.24
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.ab_reg\[7\],43.24
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.ab_reg\[53\],43.22
_10292_,43.2
_04396_,43.18
_04788_,43.16
_03835_,43.14
_05857_,43.14
clknet_leaf_311_clk,43.14
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.mq_reg\[56\],43.08
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.t_reg\[9\],43.06
_05797_,43.04
_05921_,43.015
_07873_,43
_09014_,43
_07161_,42.98
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.b\[29\],42.98
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.mq_reg\[32\],42.98
_06256_,42.92
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.t_reg\[23\],42.92
_04089_,42.88
stage8_inst.out5\[11\],42.86
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.ab_reg\[49\],42.86
_09388_,42.84
_10912_,42.84
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.acc_high\[5\],42.84
_08511_,42.76
_09353_,42.76
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.ab_reg\[7\],42.76
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.ab_reg\[47\],42.74
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.ab_reg\[28\],42.715
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.ab_reg\[27\],42.71
_08649_,42.66
_06033_,42.64
_08291_,42.64
_09393_,42.64
_09685_,42.64
net119,42.62
_06451_,42.6
_06806_,42.58
_09372_,42.58
_03896_,42.54
net1271,42.54
_03738_,42.46
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.multiplicand_low\[24\],42.46
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.t_reg\[21\],42.42
_07222_,42.36
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.ab_reg\[7\],42.35
stage8_inst.out5\[12\],42.34
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.multiplicand_high\[4\],42.34
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.multiplicand_low\[2\],42.34
_02358_,42.3
_08575_,42.28
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.acc_high\[18\],42.28
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.multiplicand_low\[13\],42.245
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.multiplicand_high\[20\],42.22
_05306_,42.175
_03878_,42.16
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.mq_reg\[43\],42.16
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.acc_high\[16\],42.13
_08046_,42.12
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.t_reg\[6\],42.12
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.mq_reg\[48\],42.1
_11866_,42.06
_11617_,42.015
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.mq_reg\[20\],41.96
clknet_leaf_49_clk,41.96
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.mq_reg\[50\],41.935
_06409_,41.92
_06346_,41.9
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.mq_reg\[49\],41.9
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.multiplicand_high\[10\],41.895
stage8_inst.out1\[15\],41.88
stage8_inst.out4\[3\],41.86
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.add_inst.b\[15\],41.84
_11499_,41.8
_11888_,41.8
net127,41.8
_06512_,41.78
_11985_,41.78
_09499_,41.755
_03709_,41.74
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.mq_reg\[12\],41.74
_09579_,41.72
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.ab_reg\[48\],41.72
_07236_,41.7
_09530_,41.69
_06529_,41.66
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.ab_reg\[37\],41.64
_07431_,41.62
_02252_,41.58
stage8_inst.out6\[28\],41.58
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.ab_reg\[20\],41.565
_07194_,41.54
_11400_,41.52
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.mq_reg\[46\],41.5
_06064_,41.46
_09401_,41.46
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.ab_reg\[53\],41.46
_09275_,41.44
clknet_leaf_88_clk,41.43
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.ab_reg\[35\],41.4
_02586_,41.38
_03383_,41.38
_03562_,41.36
_05586_,41.29
_06291_,41.28
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.multiplicand_low\[28\],41.28
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.multiplicand_low\[2\],41.26
_08162_,41.245
_03665_,41.24
_07933_,41.22
stage8_inst.out6\[27\],41.22
_11611_,41.2
_05562_,41.18
net154,41.16
clknet_leaf_114_clk,41.16
_10818_,41.14
_11344_,41.14
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.multiplicand_high\[19\],41.14
_09032_,41.12
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.t_reg\[27\],41.12
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.acc_high\[23\],41.12
_10919_,41.1
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.mq_reg\[38\],41.1
_04067_,41.08
_09297_,41.08
_11062_,41.04
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.add_inst.a\[2\],41.04
_03394_,41.02
_07763_,41
_07780_,40.98
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.multiplicand_high\[17\],40.98
clknet_leaf_167_clk,40.94
_08048_,40.92
clknet_leaf_194_clk,40.9
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.t_reg\[27\],40.88
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.phase\[2\],40.86
_10270_,40.84
stage8_inst.in0\[13\],40.84
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.acc_high\[24\],40.84
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.acc_high\[15\],40.82
_03895_,40.8
_06827_,40.78
_11665_,40.78
_10314_,40.76
_11380_,40.715
_03926_,40.7
_06697_,40.68
_09883_,40.68
_03963_,40.67
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.multiplicand_low\[14\],40.67
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.add_inst.a\[5\],40.665
_03712_,40.65
_10723_,40.64
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.add_inst.a\[16\],40.64
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.mq_reg\[56\],40.62
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.multiplicand_high\[2\],40.6
_04341_,40.58
_04644_,40.565
_05978_,40.52
net1595,40.5
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_busy,40.48
_05873_,40.46
_03277_,40.44
_05821_,40.44
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.mq_reg\[57\],40.44
stage8_inst.out6\[26\],40.42
_09559_,40.4
_08585_,40.36
_12053_,40.34
_04558_,40.32
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.mq_reg\[41\],40.32
_05809_,40.3
_05787_,40.28
_06013_,40.28
_02411_,40.26
_07975_,40.24
_08721_,40.24
_04325_,40.23
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.mq_reg\[25\],40.22
_09686_,40.205
_09663_,40.2
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.b\[0\],40.18
_03829_,40.16
state\[1\],40.16
_04429_,40.12
_09939_,40.12
clknet_leaf_38_clk,40.08
_06276_,40.04
_09799_,40.02
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.t_reg\[10\],40
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.mq_reg\[37\],40
_11505_,39.99
_03848_,39.98
_07392_,39.96
_09703_,39.94
_03741_,39.92
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.add_inst.a\[29\],39.92
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.ab_reg\[48\],39.92
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.multiplicand_low\[24\],39.915
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.multiplicand_high\[1\],39.9
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.t_reg\[10\],39.9
clknet_leaf_139_clk,39.9
clknet_leaf_365_clk,39.9
_07142_,39.88
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.acc_high\[10\],39.88
_07428_,39.86
_11148_,39.86
_11939_,39.86
_03610_,39.84
stage8_inst.out5\[18\],39.82
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.t_reg\[11\],39.82
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.t_reg\[17\],39.8
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.multiplier\[1\],39.8
_03890_,39.78
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.b\[14\],39.78
net1601,39.78
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.ab_reg\[39\],39.76
_05922_,39.74
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.t_reg\[27\],39.74
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.mq_reg\[49\],39.7
_05819_,39.68
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.multiplicand_low\[31\],39.66
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.multiplicand_low\[9\],39.66
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.b\[4\],39.62
clknet_leaf_94_clk,39.62
_03925_,39.6
_08077_,39.6
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.mq_reg\[27\],39.6
_06255_,39.58
_08105_,39.56
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.bit_idx\[0\],39.56
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.multiplicand_high\[4\],39.56
_04741_,39.5
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.mq_reg\[30\],39.5
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.mq_reg\[42\],39.5
_02309_,39.48
_03726_,39.45
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.add_inst.a\[20\],39.44
_09365_,39.4
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.multiplicand_high\[2\],39.38
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.mq_reg\[10\],39.34
clknet_leaf_186_clk,39.32
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.add_inst.a\[21\],39.28
_03136_,39.26
_09368_,39.26
_04244_,39.24
_06093_,39.24
_07582_,39.23
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.phase\[2\],39.23
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.ab_reg\[19\],39.22
_03714_,39.21
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.add_inst.b\[12\],39.2
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.multiplicand_high\[3\],39.2
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.multiplicand_low\[8\],39.2
_10138_,39.18
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.t_reg\[19\],39.165
_04182_,39.16
_04401_,39.14
_06020_,39.14
_11538_,39.14
_11522_,39.09
_07274_,39.06
_06724_,39.03
_02693_,39.02
_03909_,39.02
_09238_,39.02
_04366_,39
_09869_,38.96
clknet_leaf_413_clk,38.96
_05731_,38.955
_11382_,38.94
stage8_inst.out1\[12\],38.94
_06105_,38.92
_06508_,38.92
_06068_,38.9
_09456_,38.88
_12048_,38.88
_06809_,38.86
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.multiplicand_high\[15\],38.85
_11676_,38.84
state\[0\],38.84
_11504_,38.82
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.multiplicand_low\[13\],38.82
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.mq_reg\[13\],38.8
net1324,38.76
_09602_,38.72
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.ab_reg\[35\],38.66
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.ab_reg\[41\],38.66
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.t_reg\[26\],38.655
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.multiplicand_low\[24\],38.64
_05549_,38.62
_08081_,38.6
clknet_leaf_99_clk,38.58
_09672_,38.575
_05941_,38.56
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.ab_reg\[54\],38.56
_06279_,38.545
_03921_,38.54
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.ab_reg\[17\],38.54
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.multiplicand_low\[20\],38.52
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.t_reg\[11\],38.5
stage8_inst.out0\[31\],38.48
_06366_,38.46
_07616_,38.44
_11629_,38.44
_05742_,38.4
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.t_reg\[15\],38.4
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.b\[31\],38.4
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.mq_reg\[51\],38.4
_11427_,38.39
_11561_,38.38
net1741,38.36
_06383_,38.32
_09322_,38.3
_10207_,38.3
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.ab_reg\[12\],38.3
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.multiplier\[26\],38.285
_09851_,38.28
_11935_,38.28
_07304_,38.26
_05784_,38.24
_09169_,38.24
_03159_,38.22
_09429_,38.22
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.ab_reg\[37\],38.22
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.ab_reg\[28\],38.21
_05198_,38.2
_06857_,38.2
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.add_inst.b\[2\],38.2
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.multiplicand_high\[18\],38.18
_03822_,38.15
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.acc_high\[25\],38.14
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.mq_reg\[20\],38.14
net244,38.14
_04113_,38.12
_05848_,38.12
_11688_,38.11
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.mq_reg\[34\],38.105
_07814_,38.1
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.mq_reg\[52\],38.09
_03300_,38.08
_07235_,38.04
_03625_,38
_07475_,37.98
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.carry_reg,37.98
_03349_,37.965
_09443_,37.96
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.add_inst.a\[17\],37.96
_04170_,37.94
_05170_,37.94
_07435_,37.94
_11358_,37.94
_04077_,37.9
_07260_,37.9
_11986_,37.9
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.multiplicand_low\[31\],37.9
_09677_,37.86
_04965_,37.82
_09884_,37.82
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.acc_high\[25\],37.8
_09591_,37.78
stage8_inst.out5\[19\],37.76
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.acc_high\[6\],37.76
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.mq_reg\[24\],37.75
_05885_,37.74
_11900_,37.74
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.mq_reg\[21\],37.74
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.multiplicand_low\[7\],37.73
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.ab_reg\[28\],37.72
_05102_,37.7
_09679_,37.7
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.acc_high\[22\],37.7
_03655_,37.66
_07486_,37.66
_08936_,37.66
stage8_inst.out6\[1\],37.66
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.mq_reg\[17\],37.66
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.acc_high\[13\],37.66
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.ab_reg\[58\],37.62
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.ab_reg\[20\],37.615
_05288_,37.6
stage8_inst.out1\[11\],37.6
_11456_,37.58
_11916_,37.58
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.add_inst.a\[2\],37.58
_05734_,37.56
_04452_,37.54
_09178_,37.54
_03612_,37.52
_06094_,37.52
_08933_,37.52
_09302_,37.5
_11369_,37.5
_04137_,37.48
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.ab_reg\[17\],37.48
_11613_,37.46
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.b\[3\],37.44
_06540_,37.42
_10151_,37.42
clknet_leaf_402_clk,37.42
_06623_,37.4
_11973_,37.4
_11384_,37.375
_05999_,37.34
_10364_,37.34
_10938_,37.34
net1730,37.34
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.ab_reg\[20\],37.335
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.multiplicand_high\[9\],37.33
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.acc_high\[28\],37.32
_05735_,37.3
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.ab_reg\[52\],37.28
_11536_,37.275
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.mq_reg\[38\],37.25
_09207_,37.24
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.multiplicand_high\[7\],37.235
_03863_,37.2
_06868_,37.2
_09800_,37.18
_06497_,37.16
_09294_,37.15
_03630_,37.125
_10150_,37.12
_03975_,37.1
_04758_,37.1
_06078_,37.095
_09276_,37.08
_03598_,37.075
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.acc_high\[1\],37.07
_09121_,37.06
_06397_,37.04
_10384_,37.04
_11157_,37.04
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.ab_reg\[52\],37.03
_04107_,37.02
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.mq_reg\[58\],37.02
_05949_,37
_09374_,37
_11642_,37
_02435_,36.98
stage8_inst.out4\[1\],36.98
_10020_,36.935
_09659_,36.92
_05811_,36.9
_10627_,36.9
_09786_,36.88
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.add_inst.a\[20\],36.82
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.ab_reg\[57\],36.76
_09523_,36.74
_03805_,36.72
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.mq_reg\[35\],36.72
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.multiplicand_high\[25\],36.715
_03352_,36.68
_06792_,36.68
stage8_inst.out5\[9\],36.68
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.mq_reg\[37\],36.68
_03236_,36.66
_03777_,36.66
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.mq_reg\[35\],36.65
_02872_,36.64
